"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR1686623","SRR5905281","SRR27708439","NDSU21","SRR1514770","SRR11487643","SRR14766454","SRR14766328","SRR14766420","SRR14766373","SRR5905014","SRR14766446","SRR16976148","SRR1300559","SRR28323406"
"group_3615","","hypothetical protein",3,3,1,1,3547,2,94,"",2171,2171,2171,"","","","","","","","","","","","","","",""
"group_3616","","hypothetical protein",3,3,1,1,3546,2,93,"",404,404,404,"","","","","","","","","","","","","","",""
"group_3617","","hypothetical protein",3,3,1,1,3545,2,92,"",446,446,446,"","","","","","","","","","","","","","",""
"group_3618","","hypothetical protein",3,3,1,1,3544,2,91,"",1484,1484,1484,"","","","","","","","","","","","","","",""
"group_3619","","hypothetical protein",3,3,1,1,3543,2,90,"",545,545,545,"","","","","","","","","","","","","","",""
"group_3620","","hypothetical protein",3,3,1,1,3542,2,89,"",365,365,365,"","","","","","","","","","","","","","",""
"group_3621","","hypothetical protein",3,3,1,1,3541,2,88,"",584,584,584,"","","","","","","","","","","","","","",""
"group_3622","","hypothetical protein",3,3,1,1,3540,2,87,"",446,446,446,"","","","","","","","","","","","","","",""
"group_3623","","hypothetical protein",3,3,1,1,3539,2,86,"",347,347,347,"","","","","","","","","","","","","","",""
"group_3624","","hypothetical protein",3,3,1,1,3538,2,85,"",1028,1028,1028,"","","","","","","","","","","","","","",""
"group_3625","","hypothetical protein",3,3,1,1,3537,2,84,"",482,482,482,"","","","","","","","","","","","","","",""
"group_3626","","hypothetical protein",3,3,1,1,3536,2,83,"",1346,1346,1346,"","","","","","","","","","","","","","",""
"group_3627","","hypothetical protein",3,3,1,1,3535,2,82,"",689,689,689,"","","","","","","","","","","","","","",""
"group_3628","","hypothetical protein",3,3,1,1,3534,2,81,"",1520,1520,1520,"","","","","","","","","","","","","","",""
"group_3629","","hypothetical protein",3,3,1,1,3533,2,80,"",1619,1619,1619,"","","","","","","","","","","","","","",""
"group_3630","","hypothetical protein",3,3,1,1,3532,2,79,"",626,626,626,"","","","","","","","","","","","","","",""
"group_3631","","hypothetical protein",3,3,1,1,3531,2,78,"",206,206,206,"","","","","","","","","","","","","","",""
"group_3632","","hypothetical protein",3,3,1,1,3530,2,77,"",182,182,182,"","","","","","","","","","","","","","",""
"group_3633","","hypothetical protein",3,3,1,1,3529,2,76,"",311,311,311,"","","","","","","","","","","","","","",""
"group_3634","","hypothetical protein",3,3,1,39,1,331,1,"Investigate",272,272,272,"","","","","","","","","","","","","","",""
"group_3656","","hypothetical protein",3,3,1,1,3435,1,123,"",887,887,887,"","","","","","","","","","","","","","",""
"group_3657","","IS3 family transposase IS1133",3,3,1,1,3434,1,122,"",275,275,275,"","","","","","","","","","","","","","",""
"group_3664","","hypothetical protein",3,3,1,1,677,1,991,"",509,509,509,"","","","","","","","","","","","","","",""
"group_367","sopD","Secreted effector protein SopD",3,3,1,1,2300,223,1,"",224,953,710,"","","","","","","","","","","","","","",""
"group_3671","","hypothetical protein",3,3,1,1,3399,1,303,"",416,416,416,"","","","","","","","","","","","","","",""
"aer_2","","Aerotaxis receptor",3,3,1,1,3400,1,304,"",1577,1577,1577,"","","","","","","","","","","","","","",""
"group_3673","hin_2","DNA-invertase hin",3,3,1,1,3401,1,305,"",560,560,560,"","","","","","","","","","","","","","",""
"group_369","ptrA_1","Protease 3",3,3,1,1,2306,293,1,"",455,2888,1798,"","","","","","","","","","","","","","",""
"group_3694","","hypothetical protein",3,3,1,1,3837,1,647,"",224,224,224,"","","","","","","","","","","","","","",""
"group_3698","","hypothetical protein",3,3,1,1,3833,1,654,"",281,281,281,"","","","","","","","","","","","","","",""
"group_3699","","hypothetical protein",3,3,1,1,3832,1,653,"",605,605,605,"","","","","","","","","","","","","","",""
"group_3703","","hypothetical protein",3,3,1,50,4,411,4,"",446,446,446,"","","","","","","","","","","","","","",""
"group_3773","repB","RepFIB replication protein A",3,3,1,1,1034,1,916,"",977,977,977,"","","","","","","","","","","","","","",""
"group_3801","","hypothetical protein",3,3,1,1,3839,1,658,"",329,329,329,"","","","","","","","","","","","","","",""
"group_3821","","hypothetical protein",3,3,1,5,3,60,2,"",296,296,296,"","","","","","","","","","","","","","",""
"group_3822","","hypothetical protein",3,3,1,5,4,60,1,"",608,608,608,"","","","","","","","","","","","","","",""
"hin_3","","DNA-invertase hin",3,3,1,1,680,1,999,"",596,596,596,"","","","","","","","","","","","","","",""
"group_3846","","Inosine/xanthosine triphosphatase",3,3,1,1,1,290,1,"",218,218,218,"","","","","","","","","","","","","","",""
"group_385","gltJ","Glutamate/aspartate import permease protein GltJ",3,3,1,1,247,299,1,"",302,740,594,"","","","","","","","","","","","","","",""
"group_3867","","hypothetical protein",3,3,1,48,2,257,3,"",236,236,236,"","","","","","","","","","","","","","",""
"group_3868","","Pentapeptide repeat protein",3,3,1,48,3,257,2,"",680,680,680,"","","","","","","","","","","","","","",""
"pspF_2","","Psp operon transcriptional activator",3,3,1,48,1,257,1,"",197,197,197,"","","","","","","","","","","","","","",""
"group_3894","repB","RepFIB replication protein A",3,3,1,1,824,1,781,"",977,977,977,"","","","","","","","","","","","","","",""
"group_3897","","hypothetical protein",3,3,1,1,1050,1,788,"",380,380,380,"","","","","","","","","","","","","","",""
"group_3898","","hypothetical protein",3,3,1,1,1049,1,789,"",347,347,347,"","","","","","","","","","","","","","",""
"group_3899","","IS66 family transposase ISEc8",3,3,1,1,1048,1,790,"",341,341,341,"","","","","","","","","","","","","","",""
"group_3901","","putative autotransporter",3,3,1,1,1045,1,793,"",1964,1964,1964,"","","","","","","","","","","","","","",""
"group_3902","","hypothetical protein",3,3,1,1,1044,1,794,"",89,89,89,"","","","","","","","","","","","","","",""
"group_3907","","hypothetical protein",3,3,1,1,892,1,809,"",746,746,746,"","","","","","","","","","","","","","",""
"traS","","Protein TraS",3,3,1,1,900,1,816,"",509,509,509,"","","","","","","","","","","","","","",""
"group_3909","","hypothetical protein",3,3,1,1,898,1,818,"",392,392,392,"","","","","","","","","","","","","","",""
"group_3910","","hypothetical protein",3,3,1,1,912,1,827,"",275,275,275,"","","","","","","","","","","","","","",""
"group_3911","flmC","Protein FlmC",3,3,1,1,945,1,856,"",212,212,212,"","","","","","","","","","","","","","",""
"group_3912","noc","Nucleoid occlusion protein",3,3,1,1,838,1,897,"",1958,1958,1958,"","","","","","","","","","","","","","",""
"group_3913","yhdJ_1","DNA adenine methyltransferase YhdJ",3,3,1,1,991,1,961,"",683,683,683,"","","","","","","","","","","","","","",""
"group_3914","","hypothetical protein",3,3,1,1,990,1,962,"",437,437,437,"","","","","","","","","","","","","","",""
"group_3915","","hypothetical protein",3,3,1,1,989,1,963,"",506,506,506,"","","","","","","","","","","","","","",""
"group_3916","","hypothetical protein",3,3,1,1,982,1,744,"",995,995,995,"","","","","","","","","","","","","","",""
"group_3917","","hypothetical protein",3,3,1,1,981,1,743,"",932,932,932,"","","","","","","","","","","","","","",""
"pifC","","Transcriptional repressor PifC",3,3,1,1,980,1,742,"",1088,1088,1088,"","","","","","","","","","","","","","",""
"group_3919","","hypothetical protein",3,3,1,1,979,1,741,"",869,869,869,"","","","","","","","","","","","","","",""
"group_3920","","hypothetical protein",3,3,1,1,978,1,740,"",1565,1565,1565,"","","","","","","","","","","","","","",""
"group_3921","","hypothetical protein",3,3,1,1,977,1,739,"",512,512,512,"","","","","","","","","","","","","","",""
"group_3922","","hypothetical protein",3,3,1,1,976,1,738,"",1133,1133,1133,"","","","","","","","","","","","","","",""
"group_3923","","hypothetical protein",3,3,1,1,975,1,737,"",389,389,389,"","","","","","","","","","","","","","",""
"group_3924","","hypothetical protein",3,3,1,1,974,1,736,"",437,437,437,"","","","","","","","","","","","","","",""
"group_3925","","hypothetical protein",3,3,1,1,973,1,735,"",485,485,485,"","","","","","","","","","","","","","",""
"group_3926","","hypothetical protein",3,3,1,1,972,1,734,"",2621,2621,2621,"","","","","","","","","","","","","","",""
"group_3927","","hypothetical protein",3,3,1,1,971,1,733,"",230,230,230,"","","","","","","","","","","","","","",""
"group_3928","","hypothetical protein",3,3,1,1,970,1,732,"",275,275,275,"","","","","","","","","","","","","","",""
"group_3929","","hypothetical protein",3,3,1,1,969,1,731,"",530,530,530,"","","","","","","","","","","","","","",""
"group_3930","","hypothetical protein",3,3,1,1,968,1,730,"",269,269,269,"","","","","","","","","","","","","","",""
"group_399","","hypothetical protein",3,3,1,1,1512,272,1,"",110,557,290,"","","","","","","","","","","","","","",""
"group_405","","hypothetical protein",3,3,1,1,5549,2,69,"",476,1109,687,"","","","","","","","","","","","","","",""
"group_4059","","hypothetical protein",3,3,1,1,1187,1,1075,"",440,440,440,"","","","","","","","","","","","","","",""
"group_4075","","hypothetical protein",3,3,1,1,3360,1,346,"",482,482,482,"","","","","","","","","","","","","","",""
"group_4160","","hypothetical protein",3,3,1,1,3523,2,30,"",284,284,284,"","","","","","","","","","","","","","",""
"group_4164","","hypothetical protein",3,3,1,2,1,27,2,"Investigate",329,329,329,"","","","","","","","","","","","","","",""
"group_419","rhsD","Protein RhsD",3,3,1,1,4586,1,537,"",797,4277,2788,"","","","","","","","","","","","","","",""
"group_4211","","hypothetical protein",3,3,1,9,19,227,15,"",776,776,776,"","","","","","","","","","","","","","",""
"group_4296","","hypothetical protein",3,3,1,1,3617,156,1,"",254,254,254,"","","","","","","","","","","","","","",""
"group_447","","hypothetical protein",3,3,1,1,3481,1,236,"",608,1316,877,"","","","","","","","","","","","","","",""
"group_458","","hypothetical protein",3,3,1,1,4148,354,1,"",827,5660,4049,"","","","","","","","","","","","","","",""
"group_4604","","hypothetical protein",3,3,1,1,4931,131,1,"",479,479,479,"","","","","","","","","","","","","","",""
"group_482","ynfF_1","putative dimethyl sulfoxide reductase chain YnfF",3,3,1,1,5133,68,1,"",1085,1085,1085,"","","","","","","","","AKDEMAPK_02508","","","","","",""
"group_493","fhuE","FhuE receptor",3,3,1,1,3562,371,1,"",695,2174,1681,"","","","","","","","","","","","","","",""
"group_511","","hypothetical protein",3,3,1,1,475,1,165,"",1235,1235,1235,"","","","","","","","","","","","","","",""
"group_523","","hypothetical protein",3,3,1,1,6140,34,1,"",314,710,578,"","","","","","","","","","","","","","",""
"group_529","nhaK","Sodium, potassium, lithium and rubidium/H(+) antiporter",3,3,1,1,2076,448,1,"",629,1646,1307,"","","","","","","","","","","","","","",""
"group_559","","hypothetical protein",3,3,1,1,4384,276,1,"",629,629,629,"","","","","","","","","","","","","","",""
"radD_2","","Putative DNA repair helicase RadD",3,3,1,1,5967,1,389,"",515,515,515,"","","","","","","","","","","","","","",""
"group_58","","hypothetical protein",3,3,1,1,3527,2,32,"",416,587,530,"","","","","","","","","","","","","","",""
"corA_2","","Magnesium transport protein CorA",3,3,1,1,3840,1,659,"",950,950,950,"","","","","","","","","","","","","","",""
"group_635","traD","Coupling protein TraD",3,3,1,1,3397,1,301,"",890,1529,1316,"","","","","","","","","","","","","","",""
"group_636","traD","hypothetical protein",3,3,1,1,3396,1,300,"",155,1529,759,"","","","","","","","","","","","","","",""
"umuC_3","","Protein UmuC",3,3,1,1,104,47,11,"",1019,1259,1140,"","","","","","","","","","","","","","",""
"treA_1","","Periplasmic trehalase",3,3,1,1,3613,461,1,"",272,1697,747,"","","","","","","","","","","","","","",""
"btuD_4","","Vitamin B12 import ATP-binding protein BtuD",3,3,1,1,4855,440,1,"",551,1004,853,"","","","","","","","","","","","","","",""
"group_678","ansP2","L-asparagine permease 2",3,3,1,1,3594,393,1,"",458,1493,1148,"","","","","","","","","","","","","","",""
"group_692","ydfJ","hypothetical protein",3,3,1,1,5122,262,1,"",287,1379,651,"","","","","","","","","","","","","","",""
"group_696","","hypothetical protein",3,3,1,1,3580,421,1,"",245,821,629,"","","","","","","","","","","","","","",""
"group_707","","putative protein",3,3,1,1,5276,282,1,"",743,3056,2285,"","","","","","","","","","","","","","",""
"group_727","sbnD_2","Staphyloferrin B transporter",3,3,1,1,5507,473,1,"",425,1214,951,"","","","","","","","","","","","","","",""
"group_73","","IS1380 family transposase ISEcp1",3,3,1,1,2135,1,222,"",1262,1262,1262,"","","","","","","","","","","","","","",""
"group_77","","IS1380 family transposase ISEcp1",3,3,1,1,3492,1,233,"",947,1262,1157,"","","","","","","","","","","","","","",""
"group_777","gatY","D-tagatose-1,6-bisphosphate aldolase subunit GatY",3,3,1,1,2324,50,1,"",266,854,658,"","","","","","","","","","","","","","",""
"group_78","","IS1380 family transposase ISEcp1",3,3,1,1,3484,1,224,"",692,1262,1072,"","","","","","","","","","","","","","",""
"group_796","fadE","Acyl-coenzyme A dehydrogenase",3,3,1,1,188,286,1,"",665,2444,1851,"","","","","","","","","","","","","","",""
"group_800","dinB","DNA polymerase IV",3,3,1,1,189,67,3,"",473,1055,861,"","","","","","","","","","","","","","",""
"group_872","actP_2","Cation/acetate symporter ActP",3,3,1,1,2081,449,1,"",812,1649,1091,"","","","","","","","","","","","","","",""
"group_877","tyrB","Aromatic-amino-acid aminotransferase",3,3,1,1,2001,419,1,"",434,1193,940,"","","","","","","DHLDAANJ_03161","","","","","","","",""
"group_886","rbsK_2","Ribokinase",3,3,1,1,1352,541,2,"",128,920,656,"CGKODGEF_04520","","","","","","","","","","","","","",""
"elmGT_1","","Elloramycin glycosyltransferase ElmGT",3,3,1,1,3098,271,1,"",215,824,621,"","","","","","","","","","","","","","",""
"group_899","avtA_2","Valine--pyruvate aminotransferase",3,3,1,1,1836,64,3,"",221,1250,564,"","","","","","","","","","","","","","",""
"wecH_2","","O-acetyltransferase WecH",3,3,1,1,1501,377,1,"",269,995,511,"","","","","","","","","","","","","","",""
"group_913","bcsA","Cellulose synthase catalytic subunit [UDP-forming]",3,3,1,1,1783,455,1,"",944,2624,2064,"","","","JOLBHIGI_02029","","","","","","","","","","",""
"group_923","feoB","Fe(2+) transporter FeoB",3,3,1,1,1667,384,1,"",152,2318,1596,"","","","","","","","","","","","","","",""
"group_970","rlmF","Ribosomal RNA large subunit methyltransferase F",3,3,1,1,4186,495,1,"",458,926,770,"","","","","","","","","","","","","","",""
"group_987","udk","Uridine kinase",3,3,1,1,3501,254,1,"",149,641,313,"CGKODGEF_03984","","","","","","","","","","","","","",""
"group_1001","hprR","hypothetical protein",2,2,1,1,3699,382,1,"",131,737,434,"","","","","","","","","","","","","","",""
"group_1009","","hypothetical protein",2,2,1,1,4572,425,1,"",611,611,611,"","","","","","","","","","","","","","",""
"group_102","","hypothetical protein",2,2,1,1,3626,1,572,"",104,104,104,"","","","","","","","","","","","","","",""
"group_1026","","hypothetical protein",2,2,1,1,2354,468,1,"",737,1763,1250,"","","","","","","","","","","","","","",""
"group_1042","scrK","Fructokinase",2,2,1,1,2287,492,1,"",278,959,618,"","","","","","","","","","","","","","",""
"metE_2","","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase",2,2,1,1,3273,329,1,"",830,830,830,"","","","","","","","","","","","","","",""
"group_1082","csrD","RNase E specificity factor CsrD",2,2,1,1,1940,433,1,"",434,1940,1187,"","","","","","","","","","","","","","",""
"group_1097","","hypothetical protein",2,2,1,1,1562,437,1,"",491,1124,807,"","","","","","","","","","","","","","",""
"group_1141","ybhA_1","Pyridoxal phosphate phosphatase YbhA",2,2,1,1,4191,503,1,"",101,818,459,"","","","","","","","","","","","","","",""
"group_116","ompD_2","Outer membrane porin protein OmpD",2,2,1,1,5045,1,519,"",494,656,575,"","","","","","","","","","","","","","",""
"group_1225","","hypothetical protein",2,2,1,1,5311,51,1,"",1223,1223,1223,"","","","","","","","","","","","","","",""
"group_1282","norW_1","Nitric oxide reductase FlRd-NAD(+) reductase",2,2,1,1,3169,399,2,"",197,1133,665,"","","","","","","","","","","","","","",""
"group_140","","hypothetical protein",2,2,1,1,3528,2,33,"",245,245,245,"","","","","","","","","","","","","","",""
"group_148","","hypothetical protein",2,2,1,1,3352,1,237,"",416,446,431,"","","","","","","","","","","","","","",""
"group_158","","hypothetical protein",2,2,1,71,1,486,1,"Investigate",680,680,680,"","","","","PNDPEECJ_04627","","","","","","","","","",""
"yscU_1","","Yop proteins translocation protein U",2,2,1,1,5216,79,1,"",515,1058,786,"","","","","","","","","","","","","","",""
"group_1750","","hypothetical protein",2,2,1,1,2317,1,404,"",419,554,486,"","","","","","","","","","","","","","",""
"group_1751","","hypothetical protein",2,2,1,1,5943,539,1,"",374,482,428,"","","","","","","","","","","","","","",""
"group_1766","","IS1 family transposase IS1R",2,2,1,1,3826,1,637,"",266,377,321,"","","","","","","","","","","","","","",""
"group_1774","","hypothetical protein",2,2,1,1,869,1,760,"",452,452,452,"","","","","","","","","","","","","","",""
"group_1790","","ISL3 family transposase ISStma11",2,2,1,1,1336,1,727,"",374,434,404,"","","","","","","","","","","","","","",""
"group_1793","","hypothetical protein",2,2,1,40,1,332,1,"Investigate",449,449,449,"","","","","","","","","","","","","","",""
"rep_3","","ATP-dependent DNA helicase Rep",2,2,1,1,3818,1,635,"",470,2039,1254,"","","","","","","","","","","","","","",""
"group_1808","","Tn3 family transposase ISShes11",2,2,1,1,1343,1,980,"",674,1139,906,"","","","","","","","","","","","","","",""
"group_1810","","hypothetical protein",2,2,1,1,103,47,9,"",368,809,588,"","","","","","","","","","","","","","",""
"group_1811","","hypothetical protein",2,2,1,1,102,47,8,"",326,611,468,"","","","","","","","","","","","","","",""
"group_1812","","hypothetical protein",2,2,1,4,1,56,3,"",683,839,761,"","","","","","","","","","","","","","",""
"srpC","","putative chromate transport protein",2,2,1,1,3417,1,115,"",335,1205,770,"","","","","","","","","","","","","","",""
"group_1822","","hypothetical protein",2,2,1,1,1003,1,939,"",2831,3821,3326,"","","","","","","","","","","","","","",""
"group_1827","traS","Protein TraS",2,2,1,1,874,1,771,"",275,521,398,"","","","","","","","","","","","","","",""
"group_1850","","hypothetical protein",2,2,1,1,1358,334,1,"",290,905,597,"","","","","","","","","","","","","","",""
"group_1851","xerD_3","Tyrosine recombinase XerC",2,2,1,72,1,373,1,"Investigate",866,1013,939,"","","","","","","","","","","","","","",""
"group_1852","","hypothetical protein",2,2,1,1,852,1,881,"",131,332,231,"","","","","","","","","","","","","","",""
"group_1860","","hypothetical protein",2,2,1,1,5595,2,11,"",290,290,290,"","","","","","","","","","","","","","",""
"group_1864","","hypothetical protein",2,2,1,38,2,288,2,"",137,137,137,"","","","","","","","","","","","","","",""
"group_1866","","hypothetical protein",2,2,1,38,1,288,3,"",293,986,639,"","","","","","","","","","","","","","",""
"group_1867","","hypothetical protein",2,2,1,1,2996,475,1,"",425,500,462,"","","","","","","","","","","","","","",""
"group_20","","hypothetical protein",2,2,1,1,472,1,215,"",167,437,302,"","","","","","","","","","","","","","",""
"group_230","","hypothetical protein",2,2,1,1,3055,107,1,"",605,908,756,"","","","","","","","","","","","","","",""
"group_232","","hypothetical protein",2,2,1,1,3051,540,1,"",908,908,908,"","","","","","","","","","","","","","",""
"group_307","","hypothetical protein",2,2,1,1,5700,546,1,"",104,104,104,"","","","","","","","","","","","","","",""
"group_31","","hypothetical protein",2,2,1,1,236,1,192,"",146,281,213,"","","","","","","","","","","","","","",""
"group_313","","hypothetical protein",2,2,1,1,5870,389,1,"",176,188,182,"","","","","","","","","","","","","","",""
"group_322","","hypothetical protein",2,2,1,1,2229,85,1,"",161,236,198,"","","","","","","","","","","","","","",""
"group_334","","hypothetical protein",2,2,1,1,1282,1,10,"",311,725,518,"","","","","","","","","","","","","","",""
"group_338","soj","Sporulation initiation inhibitor protein Soj",2,2,1,1,3363,1,243,"",125,785,455,"","","","","","","","","","","","","","",""
"group_3407","","hypothetical protein",2,2,1,1,3610,NA,NA,"",263,263,263,"","","","","","","","","","","","","","",""
"group_3417","","hypothetical protein",2,2,1,1,6009,267,1,"",395,395,395,"","","","","","","","","","","","","","",""
"group_3418","","hypothetical protein",2,2,1,1,6010,267,2,"",338,338,338,"","","","","","","","","","","","","","",""
"group_3419","","hypothetical protein",2,2,1,1,6011,267,3,"",398,398,398,"","","","","","","","","","","","","","",""
"group_3420","","hypothetical protein",2,2,1,1,6012,267,4,"",194,194,194,"","","","","","","","","","","","","","",""
"group_3425","","hypothetical protein",2,2,1,1,4436,2,44,"",146,146,146,"","","","","","","","","","","","","","",""
"group_3430","","hypothetical protein",2,2,1,1,5065,279,1,"",125,125,125,"","","","","","","","","","","","","","",""
"group_3439","","hypothetical protein",2,2,1,1,1506,297,1,"",266,266,266,"","","","","","","","","","","","","","",""
"group_3441","","hypothetical protein",2,2,1,1,3,365,1,"",242,242,242,"","","","","","","","","","","","","","",""
"group_3473","","hypothetical protein",2,2,1,1,2318,1,405,"",389,389,389,"","","","","","","","","","","","","","",""
"group_3478","","hypothetical protein",2,2,1,1,1655,211,1,"",182,182,182,"","","","","","","","","","","","","","",""
"group_3481","","hypothetical protein",2,2,1,1,124,364,1,"",932,932,932,"","","","","","","","","","","","","","",""
"group_3487","","hypothetical protein",2,2,1,1,1063,1,41,"",248,248,248,"","","","","","","","","","","","","","",""
"group_3488","","hypothetical protein",2,2,1,1,1222,1,1095,"",203,203,203,"","","","","","","","","","","","","","",""
"group_3497","","hypothetical protein",2,2,1,1,89,52,5,"",617,617,617,"","","","","","","","","","","","","","",""
"group_3499","","hypothetical protein",2,2,1,1,91,52,3,"",371,371,371,"","","","","","","","","","","","","","",""
"group_3556","","hypothetical protein",2,2,1,1,870,1,761,"",638,638,638,"","","","","","","","","","","","","","",""
"group_3557","","hypothetical protein",2,2,1,1,868,1,834,"",461,461,461,"","","","","","","","","","","","","","",""
"group_3696","","hypothetical protein",2,2,1,1,3835,1,656,"",323,323,323,"","","","","","","","","","","","","","",""
"group_3702","","hypothetical protein",2,2,1,50,3,411,1,"",935,935,935,"","","","","","","","","","","","","","",""
"group_3704","","hypothetical protein",2,2,1,50,5,411,5,"",1550,1550,1550,"","","","","","","","","","","","","","",""
"group_3705","","hypothetical protein",2,2,1,50,6,411,6,"",1100,1100,1100,"","","","","","","","","","","","","","",""
"group_3717","","hypothetical protein",2,2,1,7,2,75,3,"",1181,1181,1181,"","","","","","","","","","","","","","",""
"group_3730","","hypothetical protein",2,2,1,9,23,227,11,"",263,263,263,"","","","","","","","","","","","","","",""
"group_3736","","Transcriptional regulator",2,2,1,1,3419,1,116,"",305,305,305,"","","","","","","","","","","","","","",""
"group_3748","","hypothetical protein",2,2,1,1,3520,2,123,"",602,602,602,"","","","","","","","","","","","","","",""
"group_3751","","hypothetical protein",2,2,1,1,1004,1,940,"",239,239,239,"","","","","","","","","","","","","","",""
"group_3752","","hypothetical protein",2,2,1,1,1005,1,941,"",689,689,689,"","","","","","","","","","","","","","",""
"group_3753","","hypothetical protein",2,2,1,1,1006,1,942,"",416,416,416,"","","","","","","","","","","","","","",""
"group_3760","","hypothetical protein",2,2,1,1,827,1,914,"",926,926,926,"","","","","","","","","","","","","","",""
"group_3761","","hypothetical protein",2,2,1,1,995,1,958,"",221,221,221,"","","","","","","","","","","","","","",""
"group_3762","","hypothetical protein",2,2,1,1,994,1,957,"",434,434,434,"","","","","","","","","","","","","","",""
"group_3763","","hypothetical protein",2,2,1,1,993,1,910,"",830,830,830,"","","","","","","","","","","","","","",""
"group_3767","","hypothetical protein",2,2,1,1,879,1,806,"",740,740,740,"","","","","","","","","","","","","","",""
"group_3768","finO_1","Fertility inhibition protein",2,2,1,1,1035,1,777,"",560,560,560,"","","","","","","","","","","","","","",""
"group_3769","","hypothetical protein",2,2,1,1,1036,1,778,"",215,215,215,"","","","","","","","","","","","","","",""
"group_3770","","hypothetical protein",2,2,1,1,1037,1,779,"",527,527,527,"","","","","","","","","","","","","","",""
"repA","","Replication initiation protein",2,2,1,1,1038,1,780,"",1022,1022,1022,"","","","","","","","","","","","","","",""
"cia_1","","Colicin-Ia",2,2,1,1,826,1,915,"",845,845,845,"","","","","","","","","","","","","","",""
"cia_2","","Colicin-Ia",2,2,1,1,825,1,936,"",413,413,413,"","","","","","","","","","","","","","",""
"group_3776","","hypothetical protein",2,2,1,1,1001,1,937,"",347,347,347,"","","","","","","","","","","","","","",""
"group_3777","","hypothetical protein",2,2,1,1,1002,1,938,"",347,347,347,"","","","","","","","","","","","","","",""
"group_3782","","hypothetical protein",2,2,1,1,872,1,767,"",236,236,236,"","","","","","","","","","","","","","",""
"group_3783","","hypothetical protein",2,2,1,1,904,1,763,"",281,281,281,"","","","","","","","","","","","","","",""
"group_380","cysH_2","Phosphoadenosine phosphosulfate reductase",2,2,1,1,402,55,1,"",125,1235,680,"CGKODGEF_03941","","","","","","","","","","","","","",""
"group_382","rna_1","Ribonuclease I",2,2,1,1,385,26,1,"",386,392,389,"","","","","","","","","AKDEMAPK_02358","","","","","",""
"group_3830","","hypothetical protein",2,2,1,1,5687,369,1,"",146,146,146,"","","","","","","","","","","","","","",""
"virB5","","Type IV secretion system protein virB5",2,2,1,1,3367,1,308,"",713,713,713,"","","","","","","","","","","","","","",""
"group_3833","repE","Replication initiation protein",2,2,1,1,3378,1,248,"",719,719,719,"","","","","","","","","","","","","","",""
"group_3835","","hypothetical protein",2,2,1,64,2,505,1,"Investigate",296,296,296,"","","","","","","","","","","","","","",""
"group_3836","","hypothetical protein",2,2,1,64,1,505,2,"Investigate",284,284,284,"","","","","","","","","","","","","","",""
"group_3870","","hypothetical protein",2,2,1,1,2327,514,1,"",221,221,221,"","","","","","","","","","","","","","",""
"group_3871","","hypothetical protein",2,2,1,1,2205,356,1,"",455,455,455,"","","","","","","","","","","","","","",""
"group_3874","","hypothetical protein",2,2,1,1,599,352,1,"",335,335,335,"","","","","","","","","","","","PGDKEEIB_02330","","",""
"group_3875","","hypothetical protein",2,2,1,1,600,352,2,"",236,236,236,"","","","","","","","","","","","PGDKEEIB_02329","","",""
"group_388","oadB_1","Oxaloacetate decarboxylase beta chain",2,2,1,1,4193,497,1,"",263,263,263,"","","","","","","","","","","","","","",""
"group_3882","","hypothetical protein",2,2,1,1,4946,536,1,"",317,317,317,"","","","","","","","","","","","","","",""
"group_3883","","hypothetical protein",2,2,1,1,1062,1,99,"",272,272,272,"","","","","","","","","","","","","","",""
"group_3890","","hypothetical protein",2,2,1,1,5428,398,1,"",551,551,551,"","","","","","","","","","","","","","",""
"group_401","","hypothetical protein",2,2,1,1,4413,318,1,"",488,488,488,"","","","","","","","","","","","","","",""
"group_4048","","hypothetical protein",2,2,1,1,1204,1,1097,"",290,290,290,"","","","","","","","","","","","","","",""
"group_4054","","hypothetical protein",2,2,1,1,1359,334,2,"",185,185,185,"","","","","","","","","","","","","","",""
"group_4062","","hypothetical protein",2,2,1,1,5747,306,1,"",671,671,671,"CGKODGEF_03942","","","","","","","","","","","","","",""
"group_4076","","hypothetical protein",2,2,1,1,3362,1,347,"",392,392,392,"","","","","","","","","","","","","","",""
"group_4080","","hypothetical protein",2,2,1,1,625,522,1,"",314,314,314,"","","","","","","","","","","","","","",""
"group_4081","","hypothetical protein",2,2,1,1,3420,1,323,"",491,491,491,"","","","","","","","","","","","","","",""
"group_4086","","hypothetical protein",2,2,1,1,1332,1,723,"",992,992,992,"","","","","","","","","","","","","","",""
"group_4087","repA","Replication initiation protein",2,2,1,1,1331,1,722,"",1076,1076,1076,"","","","","","","","","","","","","","",""
"group_4088","","hypothetical protein",2,2,1,1,1330,1,721,"",287,287,287,"","","","","","","","","","","","","","",""
"group_4089","rfaH_1","Transcription antitermination protein RfaH",2,2,1,1,1329,1,720,"",533,533,533,"","","","","","","","","","","","","","",""
"group_4090","","hypothetical protein",2,2,1,1,1328,1,719,"",683,683,683,"","","","","","","","","","","","","","",""
