"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5905029","NDSU12","SRR7798780","SRR7012122","SRR10240819","SRR5883578","SRR2096609","SRR23043684","SRR11487643","SRR14766351","SRR14766443","SRR7041896","SRR15712217","SRR14095467","SRR5928712"
"group_1","","hypothetical protein",527,527,1,1,608,42,2,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",113,140,125,"PLHCNFHB_03601","KMJDPIGG_01756","JMEEGOOJ_01217","NJJGCHOI_02461","JGJLLKKG_02782","","EDMDPJBM_00386","LDHFOKNP_02249","AMEEEGBM_02973","OAFANHMB_01228","BJFLHFPA_00404","LNFOPOPD_03027","BMHAMMBM_02818","EIKGHHBD_03197","CDFNNGFP_02603"
"group_1064","","hypothetical protein",527,527,1,1,1254,1,1136,"",404,521,520,"PLHCNFHB_04333","","JMEEGOOJ_04291","NJJGCHOI_04345","JGJLLKKG_04343","DGJMLPEB_04178","EDMDPJBM_04372","LDHFOKNP_04540","AMEEEGBM_04418","OAFANHMB_04273","BJFLHFPA_04373","LNFOPOPD_04189","BMHAMMBM_04399","EIKGHHBD_04395","CDFNNGFP_04175"
"group_1346","","hypothetical protein",527,527,1,1,166,140,1,"",221,437,436,"PLHCNFHB_03391","KMJDPIGG_01547","JMEEGOOJ_01008","NJJGCHOI_04371","JGJLLKKG_02991","DGJMLPEB_03002","EDMDPJBM_00595","LDHFOKNP_02039","AMEEEGBM_02764","OAFANHMB_01019","BJFLHFPA_00614","LNFOPOPD_04404","BMHAMMBM_03027","EIKGHHBD_02988","CDFNNGFP_02812"
"group_3239","","hypothetical protein",527,527,1,1,1253,1,1135,"",290,290,290,"PLHCNFHB_04334","","JMEEGOOJ_04292","NJJGCHOI_04344","JGJLLKKG_04344","DGJMLPEB_04177","EDMDPJBM_04373","LDHFOKNP_04541","AMEEEGBM_04417","OAFANHMB_04272","BJFLHFPA_04372","LNFOPOPD_04190","BMHAMMBM_04400","EIKGHHBD_04394","CDFNNGFP_04174"
"group_326","","IS200/IS605 family transposase ISEc46",525,525,1,1,1260,1,1141,"",308,377,358,"PLHCNFHB_04328","","JMEEGOOJ_04286","NJJGCHOI_04350","JGJLLKKG_04338","DGJMLPEB_04183","EDMDPJBM_04367","LDHFOKNP_04535","AMEEEGBM_04423","OAFANHMB_04278","BJFLHFPA_04378","LNFOPOPD_04184","BMHAMMBM_04394","EIKGHHBD_04400","CDFNNGFP_04180"
"group_599","","hypothetical protein",525,525,1,1,1241,1,1116,"",281,713,710,"PLHCNFHB_04345","","JMEEGOOJ_04303","NJJGCHOI_04333","JGJLLKKG_04355","DGJMLPEB_04166","EDMDPJBM_04384","LDHFOKNP_04552","AMEEEGBM_04406","OAFANHMB_04261","BJFLHFPA_04361","LNFOPOPD_04201","BMHAMMBM_04411","EIKGHHBD_04383","CDFNNGFP_04163"
"group_1062","","hypothetical protein",524,524,1,1,1240,1,1115,"",467,764,761,"PLHCNFHB_04346","","JMEEGOOJ_04304","NJJGCHOI_04332","JGJLLKKG_04356","DGJMLPEB_04165","EDMDPJBM_04385","LDHFOKNP_04553","AMEEEGBM_04405","OAFANHMB_04260","BJFLHFPA_04360","LNFOPOPD_04202","BMHAMMBM_04412","EIKGHHBD_04382","CDFNNGFP_04162"
"virD4","","Protein VirD4",524,524,1,1,1214,1,1084,"",431,1835,1829,"PLHCNFHB_04371","","JMEEGOOJ_04329","","JGJLLKKG_04381","DGJMLPEB_04140","EDMDPJBM_04588","LDHFOKNP_04578","AMEEEGBM_04380","OAFANHMB_04235","BJFLHFPA_04335","LNFOPOPD_04227","BMHAMMBM_04437","EIKGHHBD_04357","CDFNNGFP_04228"
"rfbE","","CDP-paratose 2-epimerase",524,524,1,1,5757,16,5,"",437,1016,1014,"PLHCNFHB_03182","KMJDPIGG_03322","JMEEGOOJ_02979","NJJGCHOI_03714","JGJLLKKG_03520","DGJMLPEB_03191","EDMDPJBM_01743","LDHFOKNP_03150","AMEEEGBM_03540","","BJFLHFPA_02375","LNFOPOPD_03459","BMHAMMBM_03541","EIKGHHBD_03398","CDFNNGFP_03311"
"oadG_2","","Oxaloacetate decarboxylase gamma chain",523,523,1,1,254,15,5,"",248,248,248,"PLHCNFHB_04524","KMJDPIGG_02077","JMEEGOOJ_04613","NJJGCHOI_04257","JGJLLKKG_04029","DGJMLPEB_04570","EDMDPJBM_04444","LDHFOKNP_03934","AMEEEGBM_03887","OAFANHMB_04772","","LNFOPOPD_03111","BMHAMMBM_04086","EIKGHHBD_03747","CDFNNGFP_04651"
"sfmC_2","","putative fimbrial chaperone SfmC",522,522,1,1,546,47,26,"",368,692,688,"PLHCNFHB_04094","KMJDPIGG_01810","JMEEGOOJ_01271","NJJGCHOI_02515","JGJLLKKG_02728","DGJMLPEB_04249","EDMDPJBM_00332","LDHFOKNP_02303","AMEEEGBM_03027","OAFANHMB_01282","BJFLHFPA_00350","LNFOPOPD_03081","BMHAMMBM_02764","EIKGHHBD_03251","CDFNNGFP_02549"
"group_7","","Type IV secretion system protein VirB11",521,615,1.19,1,1213,NA,NA,"",215,1205,635,"PLHCNFHB_04372","","JMEEGOOJ_04330","","","DGJMLPEB_04139","EDMDPJBM_04587","LDHFOKNP_04579","AMEEEGBM_04379","OAFANHMB_04234","BJFLHFPA_04334","LNFOPOPD_04228","","EIKGHHBD_04356","CDFNNGFP_04227"
"rhsA","","putative deoxyribonuclease RhsA",521,521,1,1,173,7,5,"",1292,2774,2771,"PLHCNFHB_03396","KMJDPIGG_01551","JMEEGOOJ_01012","","JGJLLKKG_02987","DGJMLPEB_02998","EDMDPJBM_00591","LDHFOKNP_02044","AMEEEGBM_02768","OAFANHMB_01023","BJFLHFPA_00609","","BMHAMMBM_03023","EIKGHHBD_02992","CDFNNGFP_02808"
"group_327","","hypothetical protein",520,520,1,1,1160,1,1045,"",737,1241,1177,"PLHCNFHB_04383","","JMEEGOOJ_04341","NJJGCHOI_04579","JGJLLKKG_04604","DGJMLPEB_04128","EDMDPJBM_04484","LDHFOKNP_04619","AMEEEGBM_04632","OAFANHMB_04527","BJFLHFPA_04540","LNFOPOPD_04148","BMHAMMBM_04565","EIKGHHBD_04594","CDFNNGFP_04216"
"group_285","","hypothetical protein",518,518,1,1,6175,160,1,"",638,1253,1029,"PLHCNFHB_00796","KMJDPIGG_02205","JMEEGOOJ_02617","NJJGCHOI_00128","JGJLLKKG_00795","DGJMLPEB_00883","EDMDPJBM_01095","LDHFOKNP_03674","AMEEEGBM_01281","OAFANHMB_03068","BJFLHFPA_01224","LNFOPOPD_01089","BMHAMMBM_01353","EIKGHHBD_01542","CDFNNGFP_00676"
"nimR","","HTH-type transcriptional regulator NimR",518,518,1,1,5378,125,2,"",452,794,793,"PLHCNFHB_02837","KMJDPIGG_00599","JMEEGOOJ_01447","NJJGCHOI_01770","JGJLLKKG_03220","DGJMLPEB_02298","EDMDPJBM_02024","LDHFOKNP_02805","AMEEEGBM_03248","OAFANHMB_01503","BJFLHFPA_00771","LNFOPOPD_02041","BMHAMMBM_00144","EIKGHHBD_00148","CDFNNGFP_03023"
"group_1660","","hypothetical protein",517,517,1,1,5641,1,279,"",230,305,304,"PLHCNFHB_03290","KMJDPIGG_00814","JMEEGOOJ_03762","NJJGCHOI_04683","JGJLLKKG_03628","DGJMLPEB_03768","","LDHFOKNP_03258","AMEEEGBM_03433","OAFANHMB_04744","BJFLHFPA_04448","LNFOPOPD_04676","BMHAMMBM_03434","EIKGHHBD_03291","CDFNNGFP_03419"
"group_319","","hypothetical protein",517,517,1,1,2257,1,589,"",761,1031,1029,"PLHCNFHB_03847","KMJDPIGG_04129","JMEEGOOJ_03326","NJJGCHOI_03347","JGJLLKKG_04125","DGJMLPEB_03262","","LDHFOKNP_04130","AMEEEGBM_04178","OAFANHMB_03521","BJFLHFPA_02562","LNFOPOPD_04352","BMHAMMBM_04182","EIKGHHBD_04038","CDFNNGFP_03859"
"group_260","","hypothetical protein",516,516,1,1,1175,1,1063,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",95,1127,98,"PLHCNFHB_04397","","JMEEGOOJ_04355","NJJGCHOI_04593","JGJLLKKG_04590","DGJMLPEB_04114","EDMDPJBM_04470","LDHFOKNP_04634","AMEEEGBM_04618","OAFANHMB_04513","BJFLHFPA_04526","LNFOPOPD_04163","BMHAMMBM_04580","EIKGHHBD_04609","CDFNNGFP_04201"
"gsiB","","Glutathione-binding protein GsiB",514,514,1,1,4283,89,2,"",1145,1538,1437,"PLHCNFHB_01537","KMJDPIGG_03485","JMEEGOOJ_03645","NJJGCHOI_02626","JGJLLKKG_01167","DGJMLPEB_01865","","LDHFOKNP_00403","AMEEEGBM_00751","","BJFLHFPA_03185","LNFOPOPD_00818","BMHAMMBM_01146","EIKGHHBD_02666","CDFNNGFP_00012"
"ycbF","","putative fimbrial chaperone YcbF",513,513,1,1,35,94,2,"",320,731,723,"PLHCNFHB_00697","KMJDPIGG_02106","JMEEGOOJ_02518","NJJGCHOI_00029","JGJLLKKG_00696","DGJMLPEB_00983","EDMDPJBM_03457","LDHFOKNP_03575","AMEEEGBM_01182","OAFANHMB_03167","BJFLHFPA_03919","LNFOPOPD_01188","BMHAMMBM_01254","EIKGHHBD_01443","CDFNNGFP_00775"
"tfaE_2","","Prophage tail fiber assembly protein TfaE",512,512,1,1,3627,1,573,"",227,569,568,"PLHCNFHB_04619","KMJDPIGG_04495","JMEEGOOJ_04542","NJJGCHOI_04410","JGJLLKKG_04384","DGJMLPEB_04427","EDMDPJBM_04063","LDHFOKNP_04429","AMEEEGBM_04440","OAFANHMB_04344","","LNFOPOPD_04533","BMHAMMBM_04611","EIKGHHBD_04507","CDFNNGFP_04471"
"sopE","","Guanine nucleotide exchange factor SopE",512,512,1,1,3624,1,570,"",494,722,719,"PLHCNFHB_04618","KMJDPIGG_04494","JMEEGOOJ_04543","NJJGCHOI_04409","JGJLLKKG_04383","DGJMLPEB_04426","EDMDPJBM_04062","LDHFOKNP_04428","AMEEEGBM_04439","OAFANHMB_04345","","LNFOPOPD_04534","BMHAMMBM_04612","EIKGHHBD_04508","CDFNNGFP_04470"
"group_524","","hypothetical protein",511,511,1,1,6128,11,3,"",215,446,444,"PLHCNFHB_00841","KMJDPIGG_02250","JMEEGOOJ_03277","NJJGCHOI_00173","JGJLLKKG_00840","DGJMLPEB_00838","EDMDPJBM_01050","LDHFOKNP_03719","AMEEEGBM_01326","OAFANHMB_03023","BJFLHFPA_01269","LNFOPOPD_01044","BMHAMMBM_01398","EIKGHHBD_01587","CDFNNGFP_00631"
"sefA","","Fimbrial protein",509,509,1,1,6123,11,7,"",497,497,497,"PLHCNFHB_00844","KMJDPIGG_02253","JMEEGOOJ_03274","NJJGCHOI_00176","JGJLLKKG_00843","DGJMLPEB_00835","EDMDPJBM_01047","LDHFOKNP_03722","AMEEEGBM_01329","OAFANHMB_03020","BJFLHFPA_01272","LNFOPOPD_01041","BMHAMMBM_01401","EIKGHHBD_01590","CDFNNGFP_00628"
"garD","","Galactarate dehydratase (L-threo-forming)",509,509,1,1,2647,50,4,"",971,1571,1569,"PLHCNFHB_00571","KMJDPIGG_00941","","NJJGCHOI_02061","JGJLLKKG_00099","","","LDHFOKNP_02431","AMEEEGBM_00098","OAFANHMB_00517","BJFLHFPA_01790","LNFOPOPD_02332","BMHAMMBM_03293","EIKGHHBD_00844","CDFNNGFP_02298"
"group_2939","","hypothetical protein",508,508,1,1,4562,9,2,"",440,440,440,"PLHCNFHB_01791","KMJDPIGG_04048","JMEEGOOJ_02340","NJJGCHOI_03927","JGJLLKKG_01420","DGJMLPEB_02118","","LDHFOKNP_00150","AMEEEGBM_01004","","BJFLHFPA_02189","LNFOPOPD_00564","BMHAMMBM_00892","EIKGHHBD_02919","CDFNNGFP_00265"
"sspH2","","E3 ubiquitin-protein ligase SspH2",506,506,1,1,5957,1,586,"",1511,2366,2303,"PLHCNFHB_03035","KMJDPIGG_03468","JMEEGOOJ_02832","NJJGCHOI_04548","JGJLLKKG_03373","DGJMLPEB_03044","EDMDPJBM_01596","LDHFOKNP_03003","AMEEEGBM_03686","OAFANHMB_03178","BJFLHFPA_02228","LNFOPOPD_03312","BMHAMMBM_03687","EIKGHHBD_03544","CDFNNGFP_03164"
"ttuB_3","","Putative tartrate transporter",505,505,1,1,3757,163,1,"",902,1325,1324,"PLHCNFHB_02351","KMJDPIGG_03227","JMEEGOOJ_02179","NJJGCHOI_01603","JGJLLKKG_02679","DGJMLPEB_01763","EDMDPJBM_03190","LDHFOKNP_01642","AMEEEGBM_02389","","BJFLHFPA_04284","LNFOPOPD_01236","BMHAMMBM_02375","EIKGHHBD_02564",""
"group_648","","hypothetical protein",505,505,1,1,4768,104,2,"",1196,1559,1558,"PLHCNFHB_01985","KMJDPIGG_00044","JMEEGOOJ_00609","NJJGCHOI_00903","JGJLLKKG_01932","DGJMLPEB_02534","","LDHFOKNP_01261","AMEEEGBM_01641","OAFANHMB_02190","","LNFOPOPD_03881","BMHAMMBM_00699","EIKGHHBD_00703","CDFNNGFP_00847"
"group_926","","hypothetical protein",504,504,1,1,3743,205,1,"",131,131,131,"PLHCNFHB_02339","KMJDPIGG_03239","JMEEGOOJ_02191","NJJGCHOI_01615","JGJLLKKG_02691","DGJMLPEB_01775","EDMDPJBM_03202","LDHFOKNP_01654","AMEEEGBM_02377","OAFANHMB_04590","BJFLHFPA_04272","LNFOPOPD_01224","BMHAMMBM_02387","EIKGHHBD_02576","CDFNNGFP_04565"
"group_3180","","hypothetical protein",503,503,1,1,5651,1,269,"",386,386,386,"PLHCNFHB_03280","KMJDPIGG_00823","JMEEGOOJ_03752","NJJGCHOI_04041","JGJLLKKG_03618","DGJMLPEB_03777","","LDHFOKNP_03248","AMEEEGBM_03442","OAFANHMB_04734","BJFLHFPA_04661","","BMHAMMBM_03443","EIKGHHBD_03300","CDFNNGFP_03409"
"group_652","","hypothetical protein",503,503,1,1,4812,38,3,"",281,620,569,"PLHCNFHB_02029","KMJDPIGG_00088","JMEEGOOJ_00653","NJJGCHOI_00947","JGJLLKKG_01888","DGJMLPEB_02578","EDMDPJBM_02109","LDHFOKNP_01217","AMEEEGBM_01685","OAFANHMB_02234","BJFLHFPA_03870","","BMHAMMBM_00655","EIKGHHBD_00659","CDFNNGFP_00891"
"esiB_2","","Secretory immunoglobulin A-binding protein EsiB",502,502,1,1,4589,1,543,"",422,422,422,"PLHCNFHB_01814","KMJDPIGG_04025","JMEEGOOJ_02363","NJJGCHOI_03719","JGJLLKKG_01443","DGJMLPEB_02141","","LDHFOKNP_00127","AMEEEGBM_01027","OAFANHMB_04729","BJFLHFPA_02212","LNFOPOPD_00541","BMHAMMBM_00869","EIKGHHBD_02942","CDFNNGFP_00288"
"dacD","","D-alanyl-D-alanine carboxypeptidase DacD",502,502,1,1,5726,103,2,"",710,1166,1165,"PLHCNFHB_03209","KMJDPIGG_03295","JMEEGOOJ_03681","NJJGCHOI_03970","JGJLLKKG_03547","","EDMDPJBM_03923","LDHFOKNP_03177","AMEEEGBM_03513","OAFANHMB_03760","BJFLHFPA_03514","LNFOPOPD_03598","BMHAMMBM_03514","EIKGHHBD_03371","CDFNNGFP_03338"
"group_2954","esiB_2","Secretory immunoglobulin A-binding protein EsiB",501,501,1,1,4590,1,544,"",560,560,560,"PLHCNFHB_01815","KMJDPIGG_04024","JMEEGOOJ_02364","NJJGCHOI_03720","JGJLLKKG_01444","DGJMLPEB_02142","","LDHFOKNP_00126","AMEEEGBM_01028","OAFANHMB_04728","BJFLHFPA_02213","LNFOPOPD_00540","BMHAMMBM_00868","EIKGHHBD_02943","CDFNNGFP_00289"
"group_1054","","hypothetical protein",500,500,1,1,5637,1,286,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",710,881,880,"PLHCNFHB_03293","KMJDPIGG_00811","JMEEGOOJ_03765","","JGJLLKKG_03631","DGJMLPEB_03765","EDMDPJBM_03998","LDHFOKNP_03261","AMEEEGBM_03430","","BJFLHFPA_04451","LNFOPOPD_04673","BMHAMMBM_03431","EIKGHHBD_03288","CDFNNGFP_03422"
"group_1105","","hypothetical protein",500,500,1,1,3623,1,569,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",281,281,281,"PLHCNFHB_04617","KMJDPIGG_04493","JMEEGOOJ_04544","NJJGCHOI_04408","JGJLLKKG_04382","DGJMLPEB_04425","EDMDPJBM_04061","LDHFOKNP_04427","AMEEEGBM_04438","OAFANHMB_04346","","LNFOPOPD_04535","BMHAMMBM_04613","EIKGHHBD_04509","CDFNNGFP_04469"
"group_1347","","hypothetical protein",500,500,1,1,174,7,6,"",131,446,445,"PLHCNFHB_03397","KMJDPIGG_01552","JMEEGOOJ_01013","NJJGCHOI_04366","JGJLLKKG_02986","DGJMLPEB_02997","EDMDPJBM_00590","LDHFOKNP_02045","AMEEEGBM_02769","OAFANHMB_01024","BJFLHFPA_00608","","BMHAMMBM_03022","EIKGHHBD_02993","CDFNNGFP_02807"
"group_254","","hypothetical protein",500,500,1,1,5649,1,271,"",290,1610,1384,"PLHCNFHB_03282","KMJDPIGG_00821","JMEEGOOJ_03754","NJJGCHOI_04043","JGJLLKKG_03620","DGJMLPEB_03775","EDMDPJBM_04694","LDHFOKNP_03250","AMEEEGBM_03440","OAFANHMB_04736","BJFLHFPA_04659","","BMHAMMBM_03441","EIKGHHBD_03298","CDFNNGFP_03411"
"mshA_2","","D-inositol-3-phosphate glycosyltransferase",500,500,1,1,5753,16,2,"",341,1061,991,"PLHCNFHB_03185","KMJDPIGG_03319","JMEEGOOJ_03657","NJJGCHOI_03946","JGJLLKKG_03523","DGJMLPEB_03194","","LDHFOKNP_03153","AMEEEGBM_03537","OAFANHMB_03736","BJFLHFPA_03538","LNFOPOPD_03574","BMHAMMBM_03538","EIKGHHBD_03395","CDFNNGFP_03314"
"group_94","","hypothetical protein",499,499,1,1,5576,2,122,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",323,1928,1834,"PLHCNFHB_03346","KMJDPIGG_00757","JMEEGOOJ_04674","NJJGCHOI_04669","","DGJMLPEB_04620","EDMDPJBM_04051","","","OAFANHMB_04776","BJFLHFPA_04673","LNFOPOPD_04662","BMHAMMBM_04688","EIKGHHBD_04681","CDFNNGFP_04635"
"group_1662","","hypothetical protein",495,495,1,1,5634,1,284,"",179,497,491,"PLHCNFHB_03295","KMJDPIGG_00808","JMEEGOOJ_03767","NJJGCHOI_04602","JGJLLKKG_03633","DGJMLPEB_03762","EDMDPJBM_04000","LDHFOKNP_03264","AMEEEGBM_03428","","BJFLHFPA_04453","LNFOPOPD_04634","BMHAMMBM_03428","EIKGHHBD_03286","CDFNNGFP_03424"
"ptlE","","Type IV secretion system protein PtlE",494,494,1,1,1150,1,1031,"",488,713,712,"PLHCNFHB_04375","","JMEEGOOJ_04333","NJJGCHOI_04571","JGJLLKKG_04612","DGJMLPEB_04136","EDMDPJBM_04492","LDHFOKNP_04611","AMEEEGBM_04640","OAFANHMB_04535","BJFLHFPA_04548","LNFOPOPD_04140","BMHAMMBM_04557","EIKGHHBD_04586","CDFNNGFP_04224"
"gspA","","hypothetical protein",493,493,1,1,1896,5,8,"",104,1013,1009,"PLHCNFHB_01433","KMJDPIGG_02796","JMEEGOOJ_03896","NJJGCHOI_00766","JGJLLKKG_02068","DGJMLPEB_01104","","LDHFOKNP_00578","AMEEEGBM_02277","OAFANHMB_00708","BJFLHFPA_00275","LNFOPOPD_00321","BMHAMMBM_01944","EIKGHHBD_02133","CDFNNGFP_03999"
"group_2814","","hypothetical protein",492,492,1,1,3961,141,1,"",95,95,95,"","KMJDPIGG_03101","JMEEGOOJ_02053","","JGJLLKKG_02553","DGJMLPEB_01637","EDMDPJBM_02316","","AMEEEGBM_02515","OAFANHMB_01863","","","BMHAMMBM_02249","EIKGHHBD_02438","CDFNNGFP_01407"
"group_299","","hypothetical protein",492,492,1,1,4147,22,5,"",6140,7214,7201,"PLHCNFHB_02598","KMJDPIGG_02980","JMEEGOOJ_03925","NJJGCHOI_01357","JGJLLKKG_02432","DGJMLPEB_01516","EDMDPJBM_02445","LDHFOKNP_01396","AMEEEGBM_02636","OAFANHMB_01742","","LNFOPOPD_01483","BMHAMMBM_02128","EIKGHHBD_02317","CDFNNGFP_01286"
"group_824","","hypothetical protein",492,492,1,1,467,1,161,"",389,701,700,"PLHCNFHB_04152","KMJDPIGG_01868","JMEEGOOJ_04695","NJJGCHOI_04699","","DGJMLPEB_04542","EDMDPJBM_04643","LDHFOKNP_04673","","","BJFLHFPA_04689","LNFOPOPD_04695","BMHAMMBM_04672","EIKGHHBD_04620","CDFNNGFP_04671"
"tfaE_1","","Prophage tail fiber assembly protein TfaE",490,490,1,1,4469,1,576,"",581,671,581,"PLHCNFHB_01704","KMJDPIGG_03651","JMEEGOOJ_02253","","JGJLLKKG_01333","DGJMLPEB_02031","","LDHFOKNP_00237","AMEEEGBM_00917","OAFANHMB_02521","BJFLHFPA_02101","LNFOPOPD_00651","BMHAMMBM_00979","EIKGHHBD_02832","CDFNNGFP_00178"
"group_620","","hypothetical protein",490,490,1,1,1540,20,4,"",320,434,431,"PLHCNFHB_04688","KMJDPIGG_04564","","NJJGCHOI_04523","JGJLLKKG_04500","DGJMLPEB_04496","","LDHFOKNP_04590","AMEEEGBM_04545","OAFANHMB_04429","BJFLHFPA_04508","LNFOPOPD_04555","BMHAMMBM_04490","EIKGHHBD_04519","CDFNNGFP_04540"
"group_2310","","hypothetical protein",488,488,1,1,2572,196,1,"",104,104,104,"","KMJDPIGG_00870","JMEEGOOJ_04091","NJJGCHOI_01990","JGJLLKKG_00028","DGJMLPEB_03879","EDMDPJBM_02823","LDHFOKNP_02360","","OAFANHMB_00588","BJFLHFPA_01719","LNFOPOPD_02261","BMHAMMBM_03365","EIKGHHBD_00773","CDFNNGFP_02227"
"group_191","","hypothetical protein",486,486,1,1,3033,1,490,"",3644,11219,11196,"PLHCNFHB_00027","KMJDPIGG_01484","JMEEGOOJ_00538","NJJGCHOI_03010","JGJLLKKG_00641","DGJMLPEB_00540","EDMDPJBM_03652","LDHFOKNP_01976","AMEEEGBM_00642","","BJFLHFPA_01665","LNFOPOPD_03950","BMHAMMBM_02421","EIKGHHBD_01388","CDFNNGFP_01853"
"group_1441","","hypothetical protein",484,484,1,1,5980,197,1,"",164,173,172,"PLHCNFHB_00982","KMJDPIGG_02391","JMEEGOOJ_03136","NJJGCHOI_00314","JGJLLKKG_00981","DGJMLPEB_00697","EDMDPJBM_00907","LDHFOKNP_03416","AMEEEGBM_01467","OAFANHMB_02035","BJFLHFPA_01410","LNFOPOPD_00901","BMHAMMBM_01539","EIKGHHBD_01728","CDFNNGFP_00490"
"group_171","","hypothetical protein",484,484,1,1,5575,2,121,"",509,1340,1300,"PLHCNFHB_03347","KMJDPIGG_00756","JMEEGOOJ_04673","NJJGCHOI_04668","","DGJMLPEB_04619","EDMDPJBM_04052","","","OAFANHMB_04777","BJFLHFPA_04674","LNFOPOPD_04661","","EIKGHHBD_04682","CDFNNGFP_04636"
"group_2521","","hypothetical protein",484,484,1,1,466,1,160,"",455,455,455,"PLHCNFHB_04153","KMJDPIGG_01869","JMEEGOOJ_04694","NJJGCHOI_04698","","DGJMLPEB_04541","EDMDPJBM_04642","LDHFOKNP_04672","","","","LNFOPOPD_04696","BMHAMMBM_04671","EIKGHHBD_04619","CDFNNGFP_04670"
"topB_2","","DNA topoisomerase 3",482,482,1,1,1218,1,1089,"",479,2153,2145,"PLHCNFHB_04367","","JMEEGOOJ_04325","NJJGCHOI_04311","","DGJMLPEB_04144","EDMDPJBM_04592","LDHFOKNP_04574","AMEEEGBM_04384","OAFANHMB_04239","BJFLHFPA_04339","LNFOPOPD_04223","","EIKGHHBD_04361","CDFNNGFP_04232"
"group_580","","hypothetical protein",481,481,1,1,4588,1,542,"",317,332,331,"PLHCNFHB_01813","KMJDPIGG_04026","JMEEGOOJ_02362","NJJGCHOI_03718","JGJLLKKG_01442","DGJMLPEB_02140","","LDHFOKNP_00128","AMEEEGBM_01026","OAFANHMB_04730","BJFLHFPA_02211","LNFOPOPD_00542","BMHAMMBM_00870","EIKGHHBD_02941","CDFNNGFP_00287"
"group_6645","","IS3 family transposase ISSty2",481,481,1,1,4591,1,554,"",299,299,299,"PLHCNFHB_01816","KMJDPIGG_04023","JMEEGOOJ_02365","NJJGCHOI_03721","JGJLLKKG_01445","DGJMLPEB_02143","","LDHFOKNP_00125","AMEEEGBM_01029","OAFANHMB_04727","BJFLHFPA_02214","LNFOPOPD_00539","BMHAMMBM_00867","EIKGHHBD_02944","CDFNNGFP_00290"
"group_756","","hypothetical protein",481,481,1,1,2880,76,2,"",611,1076,1073,"PLHCNFHB_00345","KMJDPIGG_01167","JMEEGOOJ_00223","NJJGCHOI_02956","JGJLLKKG_00325","DGJMLPEB_00223","EDMDPJBM_00080","LDHFOKNP_02657","AMEEEGBM_00324","OAFANHMB_00291","BJFLHFPA_03277","LNFOPOPD_02796","BMHAMMBM_03067","EIKGHHBD_01070",""
"caf1M_1","","Chaperone protein caf1M",481,481,1,1,6126,11,8,"",527,740,730,"PLHCNFHB_00843","KMJDPIGG_02252","JMEEGOOJ_03275","NJJGCHOI_00175","JGJLLKKG_00842","DGJMLPEB_00836","EDMDPJBM_01048","LDHFOKNP_03721","AMEEEGBM_01328","OAFANHMB_03021","BJFLHFPA_01271","LNFOPOPD_01042","BMHAMMBM_01400","EIKGHHBD_01589","CDFNNGFP_00629"
"group_103","","hypothetical protein",478,478,1,1,4468,1,575,"",104,1709,1636,"PLHCNFHB_01703","KMJDPIGG_03650","JMEEGOOJ_02252","","JGJLLKKG_01332","DGJMLPEB_02030","","LDHFOKNP_00238","AMEEEGBM_00916","OAFANHMB_02520","BJFLHFPA_02100","LNFOPOPD_00652","BMHAMMBM_00980","EIKGHHBD_02831","CDFNNGFP_00177"
"group_18","","hypothetical protein",476,476,1,1,473,1,217,"",167,1292,788,"PLHCNFHB_04148","KMJDPIGG_01864","JMEEGOOJ_04699","NJJGCHOI_04703","","DGJMLPEB_04546","EDMDPJBM_04647","LDHFOKNP_04677","","","","LNFOPOPD_04691","BMHAMMBM_04676","EIKGHHBD_04624","CDFNNGFP_04675"
"group_108","","hypothetical protein",475,475,1,1,3628,1,558,"",1040,2417,2411,"PLHCNFHB_04620","KMJDPIGG_04496","JMEEGOOJ_04541","NJJGCHOI_04411","JGJLLKKG_04385","DGJMLPEB_04428","EDMDPJBM_04064","LDHFOKNP_04430","AMEEEGBM_04441","OAFANHMB_04343","","LNFOPOPD_04532","BMHAMMBM_04610","EIKGHHBD_04506","CDFNNGFP_04472"
"group_3437","","hypothetical protein",475,475,1,1,2044,165,1,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",128,128,128,"","KMJDPIGG_02483","JMEEGOOJ_03495","NJJGCHOI_00406","JGJLLKKG_01073","DGJMLPEB_00605","EDMDPJBM_03717","LDHFOKNP_03508","","OAFANHMB_01943","BJFLHFPA_04313","LNFOPOPD_04245","BMHAMMBM_01631","EIKGHHBD_01820","CDFNNGFP_04331"
