"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2911774","SRR1334790","SRR5883581","SRR14766462","SRR12991092","SRR7010474","SRR7010301","SRR3037403","SRR3037467","SRR14766434","SRR2077386","NDSU28","SRR10258286","SRR10502094","SRR3037491"
"iolS","","Aldo-keto reductase IolS",577,577,1,1,2459,NA,NA,"",989,989,989,"PFMPIDLH_03812","EEHBNCGH_04183","LBEPEMJH_03832","GEBDBFBM_02872","KEBBHCLF_03358","ANAGKALP_03324","KLLMCOIF_02784","ICMJKFCL_03449","FONGDKBB_01561","JAJDIPKB_02532","AHCJAMEF_03563","KBLPGKMM_02329","NKIHGGCG_02719","","GJABAPEG_03497"
"mutT","","8-oxo-dGTP diphosphatase",577,577,1,1,2460,NA,NA,"",395,395,395,"PFMPIDLH_03813","EEHBNCGH_04182","LBEPEMJH_03831","GEBDBFBM_02871","KEBBHCLF_03359","ANAGKALP_03325","KLLMCOIF_02785","ICMJKFCL_03448","FONGDKBB_01560","JAJDIPKB_02533","AHCJAMEF_03562","KBLPGKMM_02330","NKIHGGCG_02720","","GJABAPEG_03496"
"secM","","Secretion monitor",577,577,1,1,2462,NA,NA,"",497,497,497,"PFMPIDLH_03815","EEHBNCGH_04180","LBEPEMJH_03829","GEBDBFBM_02869","KEBBHCLF_03361","ANAGKALP_03327","KLLMCOIF_02787","ICMJKFCL_03446","FONGDKBB_01558","JAJDIPKB_02535","AHCJAMEF_03560","KBLPGKMM_02332","NKIHGGCG_02722","","GJABAPEG_03494"
"lpxC","","UDP-3-O-acyl-N-acetylglucosamine deacetylase",577,577,1,1,2463,NA,NA,"",917,917,917,"PFMPIDLH_03816","EEHBNCGH_04179","LBEPEMJH_03828","GEBDBFBM_02868","KEBBHCLF_03362","ANAGKALP_03328","KLLMCOIF_02788","ICMJKFCL_03445","FONGDKBB_01557","JAJDIPKB_02536","AHCJAMEF_03559","KBLPGKMM_02333","NKIHGGCG_02723","","GJABAPEG_03493"
"ftsA_2","","Cell division protein FtsA",577,577,1,1,2465,NA,NA,"",1262,1262,1262,"PFMPIDLH_03818","EEHBNCGH_04177","LBEPEMJH_03826","GEBDBFBM_02866","KEBBHCLF_03364","ANAGKALP_03330","KLLMCOIF_02790","ICMJKFCL_03443","FONGDKBB_01555","JAJDIPKB_02538","AHCJAMEF_03557","KBLPGKMM_02335","NKIHGGCG_02725","","GJABAPEG_03491"
"ftsQ","","Cell division protein FtsQ",577,577,1,1,2467,NA,NA,"",830,830,830,"PFMPIDLH_03819","EEHBNCGH_04176","LBEPEMJH_03825","GEBDBFBM_02865","KEBBHCLF_03365","ANAGKALP_03331","KLLMCOIF_02791","ICMJKFCL_03442","FONGDKBB_01554","JAJDIPKB_02539","AHCJAMEF_03556","KBLPGKMM_02336","NKIHGGCG_02726","","GJABAPEG_03490"
"murC","","UDP-N-acetylmuramate--L-alanine ligase",577,577,1,1,2469,NA,NA,"",1475,1475,1475,"PFMPIDLH_03821","EEHBNCGH_04174","LBEPEMJH_03823","GEBDBFBM_02863","KEBBHCLF_03367","ANAGKALP_03333","KLLMCOIF_02793","ICMJKFCL_03440","FONGDKBB_01552","JAJDIPKB_02541","AHCJAMEF_03554","KBLPGKMM_02338","NKIHGGCG_02728","","GJABAPEG_03488"
"murG","","UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase",577,577,1,1,2470,NA,NA,"",1067,1067,1067,"PFMPIDLH_03822","EEHBNCGH_04173","LBEPEMJH_03822","GEBDBFBM_02862","KEBBHCLF_03368","ANAGKALP_03334","KLLMCOIF_02794","ICMJKFCL_03439","FONGDKBB_01551","JAJDIPKB_02542","AHCJAMEF_03553","KBLPGKMM_02339","NKIHGGCG_02729","","GJABAPEG_03487"
"ftsW","","putative peptidoglycan glycosyltransferase FtsW",577,577,1,1,2471,NA,NA,"",1244,1244,1244,"PFMPIDLH_03823","EEHBNCGH_04172","LBEPEMJH_03821","GEBDBFBM_02861","KEBBHCLF_03369","ANAGKALP_03335","KLLMCOIF_02795","ICMJKFCL_03438","FONGDKBB_01550","JAJDIPKB_02543","AHCJAMEF_03552","KBLPGKMM_02340","NKIHGGCG_02730","","GJABAPEG_03486"
"murD","","UDP-N-acetylmuramoylalanine--D-glutamate ligase",577,577,1,1,2472,NA,NA,"",1316,1316,1316,"PFMPIDLH_03824","EEHBNCGH_04171","LBEPEMJH_03820","GEBDBFBM_02860","KEBBHCLF_03370","ANAGKALP_03336","KLLMCOIF_02796","ICMJKFCL_03437","FONGDKBB_01549","JAJDIPKB_02544","AHCJAMEF_03551","KBLPGKMM_02341","NKIHGGCG_02731","","GJABAPEG_03485"
"mraY","","Phospho-N-acetylmuramoyl-pentapeptide-transferase",577,577,1,1,2473,NA,NA,"",1082,1082,1082,"PFMPIDLH_03825","EEHBNCGH_04170","LBEPEMJH_03819","GEBDBFBM_02859","KEBBHCLF_03371","ANAGKALP_03337","KLLMCOIF_02797","ICMJKFCL_03436","FONGDKBB_01548","JAJDIPKB_02545","AHCJAMEF_03550","KBLPGKMM_02342","NKIHGGCG_02732","","GJABAPEG_03484"
"murF","","UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase",577,577,1,1,2474,NA,NA,"",1358,1358,1358,"PFMPIDLH_03826","EEHBNCGH_04169","LBEPEMJH_03818","GEBDBFBM_02858","KEBBHCLF_03372","ANAGKALP_03338","KLLMCOIF_02798","ICMJKFCL_03435","FONGDKBB_01547","JAJDIPKB_02546","AHCJAMEF_03549","KBLPGKMM_02343","NKIHGGCG_02733","","GJABAPEG_03483"
"murE","","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",577,577,1,1,2475,NA,NA,"",1487,1487,1487,"PFMPIDLH_03827","EEHBNCGH_04168","LBEPEMJH_03817","GEBDBFBM_02857","KEBBHCLF_03373","ANAGKALP_03339","KLLMCOIF_02799","ICMJKFCL_03434","FONGDKBB_01546","JAJDIPKB_02547","AHCJAMEF_03548","KBLPGKMM_02344","NKIHGGCG_02734","","GJABAPEG_03482"
"ftsI_2","","Peptidoglycan D,D-transpeptidase FtsI",577,577,1,1,2476,NA,NA,"",1763,1766,1765,"PFMPIDLH_03828","EEHBNCGH_04167","LBEPEMJH_03816","GEBDBFBM_02856","KEBBHCLF_03374","ANAGKALP_03340","KLLMCOIF_02800","ICMJKFCL_03433","FONGDKBB_01545","JAJDIPKB_02548","AHCJAMEF_03547","KBLPGKMM_02345","NKIHGGCG_02735","","GJABAPEG_03481"
"ftsL","","Cell division protein FtsL",577,577,1,1,2477,NA,NA,"",365,365,365,"PFMPIDLH_03829","EEHBNCGH_04166","LBEPEMJH_03815","GEBDBFBM_02855","KEBBHCLF_03375","ANAGKALP_03341","KLLMCOIF_02801","ICMJKFCL_03432","FONGDKBB_01544","JAJDIPKB_02549","AHCJAMEF_03546","KBLPGKMM_02346","NKIHGGCG_02736","","GJABAPEG_03480"
"rsmH","","Ribosomal RNA small subunit methyltransferase H",577,577,1,1,2478,NA,NA,"",941,941,941,"PFMPIDLH_03830","EEHBNCGH_04165","LBEPEMJH_03814","GEBDBFBM_02854","KEBBHCLF_03376","ANAGKALP_03342","KLLMCOIF_02802","ICMJKFCL_03431","FONGDKBB_01543","JAJDIPKB_02550","AHCJAMEF_03545","KBLPGKMM_02347","NKIHGGCG_02737","","GJABAPEG_03479"
"mraZ","","Transcriptional regulator MraZ",577,577,1,1,2479,NA,NA,"",458,458,458,"PFMPIDLH_03831","EEHBNCGH_04164","LBEPEMJH_03813","GEBDBFBM_02853","KEBBHCLF_03377","ANAGKALP_03343","KLLMCOIF_02803","ICMJKFCL_03430","FONGDKBB_01542","JAJDIPKB_02551","AHCJAMEF_03544","KBLPGKMM_02348","NKIHGGCG_02738","","GJABAPEG_03478"
"cra","","Catabolite repressor/activator",577,577,1,1,2480,NA,NA,"",1004,1004,1004,"PFMPIDLH_03832","EEHBNCGH_04163","LBEPEMJH_03812","GEBDBFBM_02852","KEBBHCLF_03378","ANAGKALP_03344","KLLMCOIF_02804","ICMJKFCL_03429","FONGDKBB_01541","JAJDIPKB_02552","AHCJAMEF_03543","KBLPGKMM_02349","NKIHGGCG_02739","","GJABAPEG_03477"
"leuO_2","","HTH-type transcriptional regulator LeuO",577,577,1,1,2483,NA,NA,"",944,944,944,"PFMPIDLH_03835","EEHBNCGH_04160","LBEPEMJH_03809","GEBDBFBM_02849","KEBBHCLF_03381","ANAGKALP_03347","KLLMCOIF_02807","ICMJKFCL_03426","FONGDKBB_01538","JAJDIPKB_02555","AHCJAMEF_03540","KBLPGKMM_02352","NKIHGGCG_02742","","GJABAPEG_03474"
"leuA","","2-isopropylmalate synthase",577,577,1,1,2484,NA,NA,"",1571,1571,1571,"PFMPIDLH_03836","EEHBNCGH_04159","LBEPEMJH_03808","GEBDBFBM_02848","KEBBHCLF_03382","ANAGKALP_03348","KLLMCOIF_02808","ICMJKFCL_03425","FONGDKBB_01537","JAJDIPKB_04149","AHCJAMEF_03539","KBLPGKMM_02353","NKIHGGCG_02743","","GJABAPEG_03473"
"leuB","","3-isopropylmalate dehydrogenase",577,577,1,1,2485,NA,NA,"",1091,1091,1091,"PFMPIDLH_03837","EEHBNCGH_04158","LBEPEMJH_03807","GEBDBFBM_02847","KEBBHCLF_03383","ANAGKALP_03349","KLLMCOIF_02809","ICMJKFCL_03424","FONGDKBB_01536","JAJDIPKB_04150","AHCJAMEF_03538","KBLPGKMM_02354","NKIHGGCG_02744","","GJABAPEG_03472"
"leuC1","","3-isopropylmalate dehydratase large subunit 1",577,577,1,1,2486,NA,NA,"",1400,1400,1400,"PFMPIDLH_03838","EEHBNCGH_04157","LBEPEMJH_03806","GEBDBFBM_02846","KEBBHCLF_03384","ANAGKALP_03350","KLLMCOIF_02810","ICMJKFCL_03423","FONGDKBB_01535","JAJDIPKB_04151","AHCJAMEF_03537","KBLPGKMM_02355","NKIHGGCG_02745","","GJABAPEG_03471"
"sgrT","","Putative inhibitor of glucose uptake transporter SgrT",577,577,1,1,2489,NA,NA,"",122,122,122,"PFMPIDLH_03841","EEHBNCGH_04154","LBEPEMJH_03803","GEBDBFBM_02843","KEBBHCLF_03387","ANAGKALP_03353","KLLMCOIF_02813","ICMJKFCL_03420","FONGDKBB_01532","JAJDIPKB_04154","AHCJAMEF_03534","KBLPGKMM_02358","NKIHGGCG_02748","","GJABAPEG_03468"
"sgrR_3","","HTH-type transcriptional regulator SgrR",577,577,1,1,2490,NA,NA,"",1658,1658,1658,"PFMPIDLH_03842","EEHBNCGH_04153","LBEPEMJH_03802","GEBDBFBM_02842","KEBBHCLF_03388","ANAGKALP_03354","KLLMCOIF_02814","ICMJKFCL_03419","FONGDKBB_01531","JAJDIPKB_04155","AHCJAMEF_03533","KBLPGKMM_02359","NKIHGGCG_02749","","GJABAPEG_03467"
"thiB","","Thiamine-binding periplasmic protein",577,577,1,1,2491,NA,NA,"",983,983,983,"PFMPIDLH_03843","EEHBNCGH_04152","LBEPEMJH_03801","GEBDBFBM_02841","KEBBHCLF_03389","ANAGKALP_03355","KLLMCOIF_02815","ICMJKFCL_03418","FONGDKBB_01530","JAJDIPKB_04156","AHCJAMEF_03532","KBLPGKMM_02360","NKIHGGCG_02750","","GJABAPEG_03466"
"intA_2","","Prophage integrase IntA",577,577,1,1,5632,NA,NA,"",1274,1274,1274,"PFMPIDLH_02494","EEHBNCGH_03454","LBEPEMJH_03533","GEBDBFBM_04441","KEBBHCLF_02768","ANAGKALP_04472","KLLMCOIF_04534","ICMJKFCL_04574","FONGDKBB_04355","JAJDIPKB_03939","AHCJAMEF_02962","KBLPGKMM_04415","NKIHGGCG_04427","BMPMIIIC_04411","GJABAPEG_02617"
"oadG_1","","Oxaloacetate decarboxylase gamma chain",577,577,1,1,2541,NA,NA,"",239,239,239,"PFMPIDLH_03890","EEHBNCGH_04105","LBEPEMJH_04330","GEBDBFBM_04115","KEBBHCLF_03436","ANAGKALP_04110","KLLMCOIF_02862","ICMJKFCL_03371","FONGDKBB_01483","JAJDIPKB_04496","AHCJAMEF_03484","KBLPGKMM_02408","NKIHGGCG_04136","BMPMIIIC_04213","GJABAPEG_03419"
"group_3295","","hypothetical protein",577,577,1,1,3661,NA,NA,"",473,473,473,"PFMPIDLH_04519","EEHBNCGH_04513","LBEPEMJH_02817","GEBDBFBM_04015","","ANAGKALP_04292","KLLMCOIF_04359","ICMJKFCL_04529","FONGDKBB_04016","JAJDIPKB_03651","AHCJAMEF_04416","KBLPGKMM_04393","NKIHGGCG_02889","BMPMIIIC_04334","GJABAPEG_04407"
"rrrD_1","","Lysozyme RrrD",577,577,1,1,3659,NA,NA,"",452,452,452,"PFMPIDLH_04517","EEHBNCGH_04511","LBEPEMJH_02819","GEBDBFBM_04013","","ANAGKALP_04294","KLLMCOIF_04361","ICMJKFCL_04531","FONGDKBB_04018","JAJDIPKB_03649","AHCJAMEF_04414","KBLPGKMM_04391","NKIHGGCG_02887","BMPMIIIC_04332","GJABAPEG_04409"
"group_3364","","hypothetical protein",577,577,1,1,1577,NA,NA,"",380,380,380,"PFMPIDLH_04635","EEHBNCGH_04591","LBEPEMJH_01472","GEBDBFBM_04463","KEBBHCLF_04564","ANAGKALP_01071","KLLMCOIF_01650","ICMJKFCL_00837","FONGDKBB_00370","JAJDIPKB_03732","AHCJAMEF_04622","KBLPGKMM_04498","NKIHGGCG_00395","BMPMIIIC_01592","GJABAPEG_04617"
"murB","","UDP-N-acetylenolpyruvoylglucosamine reductase",577,577,1,1,1550,NA,NA,"",1028,1028,1028,"PFMPIDLH_04708","EEHBNCGH_04678","LBEPEMJH_04565","GEBDBFBM_04657","KEBBHCLF_04712","ANAGKALP_04611","KLLMCOIF_04605","ICMJKFCL_04658","FONGDKBB_04685","JAJDIPKB_04578","AHCJAMEF_04700","KBLPGKMM_04604","NKIHGGCG_04564","BMPMIIIC_04471","GJABAPEG_04699"
"coaA","","Pantothenate kinase",577,577,1,1,1553,NA,NA,"",926,926,926,"PFMPIDLH_04706","EEHBNCGH_04680","LBEPEMJH_04563","GEBDBFBM_04659","KEBBHCLF_04710","ANAGKALP_04609","KLLMCOIF_04607","ICMJKFCL_04660","FONGDKBB_04683","JAJDIPKB_04580","AHCJAMEF_04702","KBLPGKMM_04606","NKIHGGCG_04566","BMPMIIIC_04473","GJABAPEG_04697"
"oadB_3","","Oxaloacetate decarboxylase beta chain",577,577,1,1,6,NA,NA,"",263,1301,265,"PFMPIDLH_00671","EEHBNCGH_02133","LBEPEMJH_02345","GEBDBFBM_04077","KEBBHCLF_00001","ANAGKALP_02540","KLLMCOIF_04477","ICMJKFCL_00001","FONGDKBB_04406","JAJDIPKB_03598","AHCJAMEF_02240","KBLPGKMM_03065","NKIHGGCG_02373","BMPMIIIC_02863","GJABAPEG_01858"
"leuD1","","3-isopropylmalate dehydratase small subunit 1",577,577,1,1,2487,NA,NA,"",605,617,605,"PFMPIDLH_03839","EEHBNCGH_04156","LBEPEMJH_03805","GEBDBFBM_02845","KEBBHCLF_03385","ANAGKALP_03351","KLLMCOIF_02811","ICMJKFCL_03422","FONGDKBB_01534","JAJDIPKB_04152","AHCJAMEF_03536","KBLPGKMM_02356","NKIHGGCG_02746","","GJABAPEG_03470"
"yjmD","","putative zinc-type alcohol dehydrogenase-like protein YjmD",577,577,1,1,5081,NA,NA,"",251,1025,1021,"PFMPIDLH_03297","EEHBNCGH_00991","LBEPEMJH_00324","GEBDBFBM_03361","KEBBHCLF_00598","ANAGKALP_00082","KLLMCOIF_00422","ICMJKFCL_01594","FONGDKBB_02637","JAJDIPKB_03480","AHCJAMEF_00993","KBLPGKMM_00674","NKIHGGCG_00495","BMPMIIIC_03604","GJABAPEG_00422"
"rhaR_2","","HTH-type transcriptional activator RhaR",577,577,1,1,3197,NA,NA,"",383,887,883,"PFMPIDLH_00492","EEHBNCGH_00491","LBEPEMJH_02346","GEBDBFBM_00724","KEBBHCLF_02388","ANAGKALP_01769","KLLMCOIF_02396","ICMJKFCL_03193","FONGDKBB_01772","JAJDIPKB_03083","AHCJAMEF_00491","KBLPGKMM_02452","NKIHGGCG_03515","BMPMIIIC_01893","GJABAPEG_00924"
"group_522","","hypothetical protein",577,577,1,1,6142,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",164,710,708,"PFMPIDLH_00832","EEHBNCGH_01971","LBEPEMJH_02184","GEBDBFBM_02465","KEBBHCLF_00161","ANAGKALP_02700","KLLMCOIF_04466","ICMJKFCL_00161","FONGDKBB_04154","JAJDIPKB_04544","AHCJAMEF_02080","KBLPGKMM_02210","NKIHGGCG_04487","BMPMIIIC_04561","GJABAPEG_01698"
"yedP","","Mannosyl-3-phosphoglycerate phosphatase",577,577,1,1,4609,NA,NA,"",407,836,835,"PFMPIDLH_01224","EEHBNCGH_01580","LBEPEMJH_02683","GEBDBFBM_03040","KEBBHCLF_03610","ANAGKALP_03156","KLLMCOIF_03257","ICMJKFCL_00964","FONGDKBB_03858","","AHCJAMEF_01183","KBLPGKMM_04214","NKIHGGCG_03952","BMPMIIIC_03321","GJABAPEG_03064"
"cspC","","Cold shock-like protein CspC",577,577,1,1,4759,NA,NA,"",110,209,208,"PFMPIDLH_03049","EEHBNCGH_00704","LBEPEMJH_00036","GEBDBFBM_01250","KEBBHCLF_04188","ANAGKALP_00372","KLLMCOIF_03876","ICMJKFCL_01305","FONGDKBB_04505","JAJDIPKB_02791","AHCJAMEF_00705","KBLPGKMM_00386","NKIHGGCG_04527","BMPMIIIC_03748","GJABAPEG_00711"
"dmsB_2","","Anaerobic dimethyl sulfoxide reductase chain B",577,577,1,1,4368,NA,NA,"",617,617,617,"PFMPIDLH_01440","EEHBNCGH_01364","LBEPEMJH_03386","GEBDBFBM_00465","KEBBHCLF_03199","ANAGKALP_01588","KLLMCOIF_01178","ICMJKFCL_01180","FONGDKBB_01957","JAJDIPKB_01145","AHCJAMEF_01400","KBLPGKMM_04066","NKIHGGCG_01944","BMPMIIIC_01381","GJABAPEG_03647"
"ansP2","","L-asparagine permease 2",577,577,1,1,5031,NA,NA,"",1037,1493,1492,"PFMPIDLH_03332","EEHBNCGH_00958","LBEPEMJH_00290","GEBDBFBM_00996","KEBBHCLF_00632","ANAGKALP_00117","KLLMCOIF_00458","ICMJKFCL_01559","FONGDKBB_03885","JAJDIPKB_02087","AHCJAMEF_00959","KBLPGKMM_00640","NKIHGGCG_00530","BMPMIIIC_02483","GJABAPEG_00457"
"bdm","","Protein bdm",577,577,1,1,5063,NA,NA,"",104,215,214,"PFMPIDLH_03310","EEHBNCGH_00977","LBEPEMJH_00311","GEBDBFBM_03348","KEBBHCLF_00611","ANAGKALP_00095","KLLMCOIF_00435","ICMJKFCL_01581","FONGDKBB_03907","JAJDIPKB_03493","AHCJAMEF_00980","KBLPGKMM_00661","NKIHGGCG_00508","BMPMIIIC_03617","GJABAPEG_00435"
"mlc","","Protein mlc",577,577,1,1,5145,NA,NA,"",620,1220,1218,"PFMPIDLH_03241","EEHBNCGH_01047","LBEPEMJH_00380","GEBDBFBM_04381","KEBBHCLF_00542","ANAGKALP_00026","KLLMCOIF_00366","ICMJKFCL_01650","FONGDKBB_02581","JAJDIPKB_02670","AHCJAMEF_01049","KBLPGKMM_03648","NKIHGGCG_00439","BMPMIIIC_03548","GJABAPEG_00366"
"group_822","","hypothetical protein",577,577,1,1,535,NA,NA,"",233,1082,1080,"PFMPIDLH_02209","EEHBNCGH_03170","LBEPEMJH_01508","GEBDBFBM_04600","KEBBHCLF_01883","ANAGKALP_03881","KLLMCOIF_01686","ICMJKFCL_02454","FONGDKBB_00783","JAJDIPKB_02150","AHCJAMEF_02615","KBLPGKMM_01269","NKIHGGCG_00965","BMPMIIIC_04553","GJABAPEG_04268"
"dsbG","","Thiol:disulfide interchange protein DsbG",577,577,1,1,401,NA,NA,"",422,746,745,"PFMPIDLH_03705","EEHBNCGH_03711","LBEPEMJH_03249","GEBDBFBM_02410","KEBBHCLF_03712","ANAGKALP_02492","KLLMCOIF_02348","ICMJKFCL_03955","FONGDKBB_02700","JAJDIPKB_00406","AHCJAMEF_03828","KBLPGKMM_02743","NKIHGGCG_02561","BMPMIIIC_02645","GJABAPEG_03998"
"group_834","","hypothetical protein",577,577,1,1,344,NA,NA,"",242,473,472,"PFMPIDLH_03656","EEHBNCGH_03760","LBEPEMJH_03200","GEBDBFBM_02361","KEBBHCLF_03756","ANAGKALP_02443","KLLMCOIF_02299","ICMJKFCL_03906","","JAJDIPKB_00455","AHCJAMEF_03779","KBLPGKMM_02694","NKIHGGCG_02610","BMPMIIIC_02596","GJABAPEG_04047"
"tsr_2","","Methyl-accepting chemotaxis protein I",577,577,1,1,6185,NA,NA,"",1328,1661,1658,"PFMPIDLH_00790","EEHBNCGH_02013","LBEPEMJH_02226","GEBDBFBM_02506","KEBBHCLF_00120","ANAGKALP_02659","KLLMCOIF_03375","ICMJKFCL_00120","FONGDKBB_03379","JAJDIPKB_01321","AHCJAMEF_02121","KBLPGKMM_03970","NKIHGGCG_02492","BMPMIIIC_02982","GJABAPEG_01739"
"group_867","","hypothetical protein",577,577,1,1,2093,NA,NA,"",347,689,688,"PFMPIDLH_01034","EEHBNCGH_01770","LBEPEMJH_04121","GEBDBFBM_03775","KEBBHCLF_00362","ANAGKALP_04032","KLLMCOIF_04209","ICMJKFCL_00362","FONGDKBB_03295","JAJDIPKB_02864","AHCJAMEF_01878","KBLPGKMM_02008","NKIHGGCG_01259","BMPMIIIC_02152","GJABAPEG_01496"
"elmGT","","Elloramycin glycosyltransferase ElmGT",577,577,1,1,3099,NA,NA,"",317,1118,1086,"PFMPIDLH_00590","EEHBNCGH_00589","LBEPEMJH_02444","GEBDBFBM_02634","KEBBHCLF_02486","ANAGKALP_01867","KLLMCOIF_02494","ICMJKFCL_03291","FONGDKBB_01674","JAJDIPKB_02054","AHCJAMEF_00589","KBLPGKMM_03900","NKIHGGCG_03178","BMPMIIIC_01991","GJABAPEG_00826"
"rpsA","","30S ribosomal protein S1",577,577,1,1,4383,NA,NA,"",1007,1673,1671,"PFMPIDLH_01425","EEHBNCGH_01379","LBEPEMJH_03401","GEBDBFBM_00480","KEBBHCLF_03214","ANAGKALP_01603","KLLMCOIF_01193","ICMJKFCL_01165","FONGDKBB_01942","JAJDIPKB_03377","AHCJAMEF_01385","KBLPGKMM_04081","NKIHGGCG_01959","BMPMIIIC_01396","GJABAPEG_03632"
"ccmC","","Heme exporter protein C",576,576,1,1,1431,NA,NA,"",278,746,744,"PFMPIDLH_04691","EEHBNCGH_04661","LBEPEMJH_04702","GEBDBFBM_04622","KEBBHCLF_04688","ANAGKALP_04668","KLLMCOIF_04676","ICMJKFCL_04717","FONGDKBB_03705","JAJDIPKB_02687","AHCJAMEF_04687","KBLPGKMM_04592","NKIHGGCG_04663","BMPMIIIC_04577","GJABAPEG_04683"
"ccmB","","Heme exporter protein B",576,576,1,1,1430,NA,NA,"",149,656,654,"PFMPIDLH_04690","EEHBNCGH_04660","LBEPEMJH_04701","GEBDBFBM_04623","KEBBHCLF_04687","ANAGKALP_04669","KLLMCOIF_04677","ICMJKFCL_04716","FONGDKBB_03704","JAJDIPKB_02686","AHCJAMEF_04686","KBLPGKMM_04591","NKIHGGCG_04662","BMPMIIIC_04576","GJABAPEG_04684"
"rcnA","","Nickel/cobalt efflux system RcnA",576,576,1,1,2883,NA,NA,"",317,968,802,"PFMPIDLH_00328","EEHBNCGH_00328","LBEPEMJH_00733","GEBDBFBM_00887","KEBBHCLF_01899","ANAGKALP_03623","KLLMCOIF_02123","ICMJKFCL_02003","FONGDKBB_00955","JAJDIPKB_01222","AHCJAMEF_00328","KBLPGKMM_01013","NKIHGGCG_01778","BMPMIIIC_03516","GJABAPEG_01087"
"group_1185","","hypothetical protein",576,576,1,1,4978,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",266,344,343,"PFMPIDLH_02843","EEHBNCGH_00910","LBEPEMJH_00242","GEBDBFBM_01044","KEBBHCLF_00680","ANAGKALP_00165","KLLMCOIF_00506","ICMJKFCL_01511","FONGDKBB_03233","JAJDIPKB_04229","AHCJAMEF_00911","KBLPGKMM_00592","NKIHGGCG_00578","BMPMIIIC_02435","GJABAPEG_00505"
"fdnI","","Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit",576,576,1,1,5058,NA,NA,"",641,656,655,"PFMPIDLH_03314","EEHBNCGH_00973","LBEPEMJH_00307","GEBDBFBM_03344","KEBBHCLF_00615","ANAGKALP_00099","KLLMCOIF_00440","ICMJKFCL_01577","FONGDKBB_03903","JAJDIPKB_03497","AHCJAMEF_00976","KBLPGKMM_00657","NKIHGGCG_00512","BMPMIIIC_03621","GJABAPEG_00439"
"group_1200","","hypothetical protein",576,576,1,1,5095,NA,NA,"",422,887,886,"PFMPIDLH_03287","EEHBNCGH_01001","LBEPEMJH_00334","GEBDBFBM_03371","KEBBHCLF_00588","ANAGKALP_00072","KLLMCOIF_00412","ICMJKFCL_01604","FONGDKBB_02627","JAJDIPKB_04507","AHCJAMEF_01003","KBLPGKMM_00684","NKIHGGCG_00485","BMPMIIIC_03594","GJABAPEG_00412"
"group_1245","","hypothetical protein",576,576,1,1,5409,NA,NA,"",164,263,260,"PFMPIDLH_03463","EEHBNCGH_03552","LBEPEMJH_01922","GEBDBFBM_04377","KEBBHCLF_02924","ANAGKALP_01313","KLLMCOIF_00115","ICMJKFCL_02881","FONGDKBB_04270","","AHCJAMEF_03372","KBLPGKMM_01423","NKIHGGCG_04343","BMPMIIIC_01066","GJABAPEG_00115"
"nadK","","NAD kinase",576,576,1,1,3027,NA,NA,"",764,878,764,"PFMPIDLH_00650","EEHBNCGH_00648","LBEPEMJH_02503","GEBDBFBM_02693","KEBBHCLF_04271","ANAGKALP_01926","KLLMCOIF_02553","ICMJKFCL_03350","FONGDKBB_04463","JAJDIPKB_03809","AHCJAMEF_00648","KBLPGKMM_03770","NKIHGGCG_03238","BMPMIIIC_02050","GJABAPEG_00767"
"recJ","","Single-stranded-DNA-specific exonuclease RecJ",576,576,1,1,2865,NA,NA,"",1601,1733,1601,"PFMPIDLH_00309","EEHBNCGH_00309","LBEPEMJH_00714","GEBDBFBM_00906","KEBBHCLF_01918","ANAGKALP_03445","KLLMCOIF_02104","ICMJKFCL_01984","FONGDKBB_00974","JAJDIPKB_04198","AHCJAMEF_00309","KBLPGKMM_00994","NKIHGGCG_01759","BMPMIIIC_00655","GJABAPEG_01106"
"group_1310","","hypothetical protein",576,576,1,1,2856,NA,NA,"",203,314,313,"PFMPIDLH_00300","EEHBNCGH_00300","LBEPEMJH_00705","GEBDBFBM_00915","KEBBHCLF_01927","ANAGKALP_03436","KLLMCOIF_02095","ICMJKFCL_01975","FONGDKBB_00983","JAJDIPKB_04189","AHCJAMEF_00300","KBLPGKMM_00985","NKIHGGCG_01750","BMPMIIIC_00664","GJABAPEG_01115"
"ddrA_1","","hypothetical protein",576,576,1,1,526,NA,NA,"",512,707,706,"PFMPIDLH_02218","EEHBNCGH_03179","LBEPEMJH_01499","GEBDBFBM_04591","KEBBHCLF_01892","ANAGKALP_03872","KLLMCOIF_01677","ICMJKFCL_02445","FONGDKBB_00792","JAJDIPKB_02141","AHCJAMEF_02606","","NKIHGGCG_00974","BMPMIIIC_04544","GJABAPEG_04259"
